,k_entry,k_exit,EMA_days_12,EMA_days_26,STD_rw,MXMN_rw,Sharpe,Daily_returns_ROVI,Position_ROVI
292,0.75,0.5,3.0,26.0,50.0,50.0,8.87976338655326,-0.028268551236749095,-1.0
293,0.75,0.5,3.0,26.0,50.0,50.0,8.87976338655326,0.009090909090909038,0.0
294,0.75,0.5,3.0,26.0,50.0,50.0,0.7143799894966916,0.0,1.0
295,0.75,0.5,4.0,26.0,50.0,50.0,2.021083194288092,0.010810810810810922,0.0
296,0.75,0.5,6.0,26.0,50.0,50.0,2.0978678881451795,0.02317290552584672,1.0
297,0.75,0.5127702802419662,3.0,26.0,50.0,10.0,3.730694830261318,0.017421602787456303,0.0
298,0.75,0.5,3.0,26.0,50.0,10.0,4.031120601771466,0.015410958904109595,0.0
299,0.75,0.5,3.0,26.0,50.0,50.0,1.4538268367836784,-0.001686340640809414,1.0
300,0.75,0.7331756427884102,3.0,26.0,50.0,10.0,3.730694830261318,-0.005067567567567655,0.0
301,0.75,0.5,3.0,26.0,50.0,50.0,2.680436503270222,-0.03735144312393879,0.0
302,0.75,0.5,3.0,26.0,50.0,50.0,7.018519388481266,-0.07407407407407407,-1.0
303,0.75,0.5,3.0,26.0,50.0,50.0,4.0412952520867105,-0.00952380952380949,-1.0
304,0.75,0.5,3.0,26.0,50.0,50.0,7.202898589786344,-0.11538461538461553,-1.0
305,0.75,0.5,3.0,26.0,50.0,50.0,7.1430842012667,-0.019565217391304346,-1.0
306,0.75,0.5,3.0,26.0,50.0,50.0,6.720567252957994,0.008869179600886845,-1.0
307,0.75,0.5,3.0,26.0,50.0,50.0,6.266721482599912,0.021978021978022122,-1.0
308,0.75,0.5290805399417877,3.0,26.0,50.0,50.0,0.3641731510976471,0.015053763440860068,1.0
309,0.75,0.5,8.0,26.0,50.0,50.0,-2.2616972645601967,-0.004237288135593098,1.0
310,0.75,0.5,12.0,50.0,50.0,50.0,-3.4238186111502875,-0.14893617021276595,0.0
311,0.75,0.5,12.0,50.0,50.0,50.0,-5.149153116594525,0.0,0.0
312,0.75,0.5,12.0,50.0,50.0,50.0,-3.680099640854519,0.02499999999999991,0.0
313,0.75,0.5,12.0,50.0,50.0,50.0,-5.208807462530889,-0.03658536585365846,0.0
314,0.75,0.5,12.0,50.0,50.0,50.0,-3.3035242143116004,-0.03797468354430389,0.0
315,0.75,0.5,12.0,50.0,50.0,50.0,-5.052054601042321,0.026315789473684292,0.0
316,0.75,0.5,12.0,50.0,50.0,50.0,-3.9754961060141123,0.012820512820512997,0.0
317,0.99,0.75,12.0,50.0,20.0,10.0,-3.147840351933933,-0.012658227848101333,1.0
318,0.75,0.5,12.0,50.0,50.0,50.0,-3.962293139298762,0.025641025641025772,0.0
319,0.99,0.7116618156433105,12.0,50.0,20.0,48.0,-2.9215893866011635,-0.025000000000000022,1.0
320,0.75,0.5,12.0,50.0,50.0,50.0,4.2161398620676565,0.02051282051282044,-1.0
321,0.75,0.5,3.0,26.0,50.0,50.0,5.294748197746988,0.005025125628140614,0.0
322,0.75,0.5,3.0,26.0,50.0,50.0,5.077990254512337,0.0,0.0
323,0.75,0.5,3.0,26.0,50.0,50.0,5.034018191724663,0.0,0.0
324,0.75,0.5,3.0,26.0,50.0,50.0,5.447307773560739,0.0,0.0
325,0.75,0.5,3.0,26.0,50.0,50.0,5.2537631215433365,0.0024999999999999467,0.0
326,0.75,0.5,3.0,26.0,50.0,50.0,1.097142452822407,0.04738154613466339,1.0
327,0.75,0.75,3.0,26.0,50.0,10.0,6.603880344487243,0.0023809523809523725,0.0
328,0.75,0.5,3.0,26.0,50.0,50.0,1.0439293651130417,-0.014251781472684022,1.0
329,0.75,0.75,3.0,26.0,50.0,10.0,6.603880344487243,-0.01686746987951815,0.0
330,0.75,0.5,3.0,26.0,50.0,50.0,1.404352064391386,0.0171568627450982,1.0
331,0.75,0.75,3.0,26.0,50.0,10.0,6.099226395459846,0.012048192771084265,0.0
332,0.75,0.5,3.0,26.0,50.0,50.0,3.4427080652820607,0.07619047619047614,1.0
